status,starturl,origin
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-2589-C,parallel-corpora
200,http://hdl.handle.net/11234/1-1932,parallel-corpora
200,http://hdl.handle.net/11372/LRT-891,parallel-corpora
200,http://hdl.handle.net/11356/1049,parallel-corpora
200,http://hdl.handle.net/11858/00-097C-0000-0006-AADF-0,parallel-corpora
200,http://ufal.mff.cuni.cz/czeng/releases,parallel-corpora
200,http://ufal.mff.cuni.cz/czeng,parallel-corpora
200,http://hdl.handle.net/11234/1-1804,parallel-corpora
200,http://hdl.handle.net/11234/1-1731,parallel-corpora
200,http://hdl.handle.net/11356/1058,parallel-corpora
200,http://catalog.elra.info/en-us/repository/browse/catalan-spanish-parallel-corpus/181b101aa9e711e7a093ac9e1701ca02711918c7d4c04c92b8ae24a9add00f1a/,parallel-corpora
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-2452-B,parallel-corpora
200,https://catalog.elra.info/en-us/repository/browse/catalan-spanish-parallel-corpus/181b101aa9e711e7a093ac9e1701ca02711918c7d4c04c92b8ae24a9add00f1a/,parallel-corpora
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-2455-8,parallel-corpora
200,http://catalog.elra.info/en-us/repository/browse/amharic-english-bilingual-corpus/6a753beea9ea11e7a093ac9e1701ca02b1149462d4064c2ebfbc9a8500e6ac0f/,parallel-corpora
200,https://www.clarin.eu/event/2018/hacking-news-digitised-newspapers-archived-web-introductory-workshop-text-and-data-mining,newspaper-corpora
200,http://www.sketchengine.co.uk/jozef-stefan-institute-newsfeed-corpus/,newspaper-corpora
200,http://www.europeana-newspapers.eu/,newspaper-corpora
200,http://hlt-nlp.fbk.eu/technologies/witac-newsreader-wikinews-italian-corpus,newspaper-corpora
200,http://lab.kb.nl/dataset/europeana-newspapers-ner,newspaper-corpora
200,https://hlt-nlp.fbk.eu/technologies/witac-newsreader-wikinews-italian-corpus,newspaper-corpora
200,https://catalog.elra.info/en-us/repository/browse/amharic-english-bilingual-corpus/6a753beea9ea11e7a093ac9e1701ca02b1149462d4064c2ebfbc9a8500e6ac0f/,parallel-corpora
200,http://www.repubblica.it/,newspaper-corpora
200,http://hlt-nlp.fbk.eu/technologies/cripco,newspaper-corpora
200,https://hlt-nlp.fbk.eu/technologies/cripco,newspaper-corpora
200,http://corpora.uni-leipzig.de/en?corpusId=deu_newscrawl_2011,newspaper-corpora
200,http://www.helsinki.fi/varieng/CoRD/corpora/ZEN/,newspaper-corpora
200,http://metashare.elda.org/repository/browse/corpus-of-contemporary-serbian-newpapers-and-magazines/210858448b2a11e2b539001517144592b76e35aee8794c51bd3016f1e57e765e/,newspaper-corpora
200,https://korp.csc.fi/download/Digilib/1771_1874/,newspaper-corpora
200,http://metashare.csc.fi/repository/browse/corpora-of-newspaper-texts/ba2fa776fccc11e18b49005056be118ec8894201fa444962adb2b25868c5c4f5/,newspaper-corpora
200,http://metashare.csc.fi/repository/browse/the-newspaper-and-periodical-ocr-corpus-of-the-national-library-of-finland-1771-1874/b8aa5526f86f11e4b854005056be118e90b1181e447d45b1a8b81b5a2f5b61d8/,newspaper-corpora
200,http://metashare.elda.org/repository/browse/the-newspaper-and-periodical-corpus-of-the-national-library-of-finland-kielipankki-version/1fbbd932de3811e28c39005056be118e932a745cd63943beabebfe6cd27478fb/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/webbnyheter2001,newspaper-corpora
200,http://catalog.elra.info/en-us/repository/browse/mlcc-multilingual-and-parallel-corpora/8bec17e2a9dc11e7a093ac9e1701ca0247ac6cf53a1d45f9b1d24f7ddc7bd444/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/smittskydd,newspaper-corpora
200,http://www.ub.gu.se/kvinn/digtid/04/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/ub-kvt-rostratt,newspaper-corpora
200,http://www.ub.gu.se/kvinn/digtid/05/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/ub-kvt-morgonbris,newspaper-corpora
200,http://www.liv.se/For-vardgivare-och-samarbeten1/Smittskydd-Varmland/Smittskydd/Nyheter-Smittskydd/,newspaper-corpora
200,http://www.ub.gu.se/kvinn/digtid/09/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/ub-kvt-kvt,newspaper-corpora
200,http://www.ub.gu.se/kvinn/portaler/kvinnotidskrifter/idun/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/ub-kvt-idun,newspaper-corpora
200,http://www.fredrikabremer.se/tidskriften-hertha/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/ub-kvt-hertha,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resources,newspaper-corpora
200,http://dagens.dn.se/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/dn1987,newspaper-corpora
200,http://www.ub.gu.se/kvinn/digtid/03/,newspaper-corpora
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-25B2-D,parallel-corpora
200,https://catalog.elra.info/en-us/repository/browse/mlcc-multilingual-and-parallel-corpora/8bec17e2a9dc11e7a093ac9e1701ca0247ac6cf53a1d45f9b1d24f7ddc7bd444/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/ub-kvt-dagny,newspaper-corpora
200,https://spraakbanken.gu.se/korp/,newspaper-corpora
200,https://spraakbanken.gu.se/eng/resource/attasidor,newspaper-corpora
200,http://8sidor.se/,newspaper-corpora
200,https://www.zeit.de/index,newspaper-corpora
200,http://www.faz.net/aktuell/,newspaper-corpora
200,https://hdl.handle.net/11372/LRT-370,newspaper-corpora
200,https://hdl.handle.net/11495/D9B5-0349-4330-0,newspaper-corpora
200,http://www.fr.de/,newspaper-corpora
200,http://hdl.handle.net/10932/00-01B8-AE41-41A4-DC01-5,newspaper-corpora
200,http://hdl.handle.net/11022/1007-0000-0000-8E50-6,newspaper-corpora
200,http://www.taz.de/,newspaper-corpora
200,https://weblicht.sfs.uni-tuebingen.de/weblichtwiki/index.php/Tundra,newspaper-corpora
200,http://hdl.handle.net/11403/est_republicain,newspaper-corpora
200,http://catalog.elra.info/en-us/repository/browse/mtp-annotated-german-corpus-tagged-version/5b713db6a9d911e7a093ac9e1701ca02d2dd42ba10a5446fb38832c58b606573/,newspaper-corpora
200,http://www.lemonde.fr/,newspaper-corpora
200,http://www.estrepublicain.fr/,newspaper-corpora
200,http://karjalansanomat.sampo.ru/,newspaper-corpora
200,http://hdl.handle.net/11858/00-097C-0000-0023-3B09-4,newspaper-corpora
200,http://hdl.handle.net/11858/00-097C-0000-0023-1358-3,newspaper-corpora
200,http://metashare.elda.org/repository/browse/the-karelian-finnish-newspaper-corpus/80fa56f0454e11e49821005056be118e6a793e3276d84c95b8d9cf6ff7d867c8/,newspaper-corpora
200,https://en.annahar.com/,newspaper-corpora
200,http://catalog.elra.info/en-us/repository/browse/bref-80/2ddde760a9d811e7a093ac9e1701ca0274538ddc8a1f48c0976e005821437a14/,newspaper-corpora
200,https://hal.archives-ouvertes.fr/hal-01510196,L2-corpora
200,https://www.clarin.eu/news/blog-post-elena-volodina-clarin-workshop-interoperability-second-language-resources-and-tools,L2-corpora
200,https://uclouvain.be/en/research-institutes/ilc/cecl/learner-corpora-around-the-world.html,L2-corpora
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-23DE-F,parallel-corpora
200,http://metashare.csc.fi/repository/browse/written-and-oral-data-of-the-taito-project/05b3fc40a83111e3b2eb005056be118e86ad7d4705fb457d971134be1d3ea598/,L2-corpora
200,https://hdl.handle.net/11403/openprodat/v2,L2-corpora
200,https://hdl.handle.net/11403/sldr000843/v1,L2-corpora
200,https://hdl.handle.net/11403/sldr000784/v1,L2-corpora
200,https://catalog.elra.info/en-us/repository/browse/bref-80/2ddde760a9d811e7a093ac9e1701ca0274538ddc8a1f48c0976e005821437a14/,newspaper-corpora
200,http://www.gp.se/,newspaper-corpora
200,http://metashare.elda.org/repository/browse/the-national-certificates-corpus/944099dafccc11e18b49005056be118efc2ef6e1f96241b681c1d9bec0e9033a/,L2-corpora
200,http://hdl.handle.net/20.500.12124/6,L2-corpora
200,https://lat.csc.fi/,L2-corpora
404,https://www.jyu.fi/cefling,L2-corpora
200,http://metashare.csc.fi/repository/browse/topling-paths-in-second-language-acquisition/247496ea2cc611e289cb005056be118e0d3755e728fe48b5912700d217ab8afd/,L2-corpora
200,http://metashare.csc.fi/repository/browse/dialuki-diagnosing-reading-and-writing-in-a-second-or-foreign-language/20fbdaa42cc711e2999d005056be118e1534fd79f8c64d28a99cc4245be85d22/,L2-corpora
200,https://catalog.elra.info/en-us/repository/browse/an-nahar-newspaper-text-corpus/7c789838a9de11e7a093ac9e1701ca02be2fe7e7547b48cdb26ab39738a4ee6c/,newspaper-corpora
200,https://catalog.ldc.upenn.edu/LDC2015S10,L2-corpora
200,http://www.arabiclearnercorpus.com/about-the-corpus-en,L2-corpora
200,http://metashare.csc.fi/repository/browse/the-long-second-corpus-longitudinal-classroom-data-about-childrens-development-in-finnish-as-a-second-language/39516bb8cbc211e49764005056be118e90e993a0f6e0442db1ec3eb902ad3f53/,L2-corpora
200,http://ota.ox.ac.uk/headers/2495.xml,L2-corpora
200,https://vlo.clarin.eu/search?fqType=collection:or&fq=collection:Donated+Corpora+:+Leap,L2-corpora
200,https://vlo.clarin.eu/search?q=LETEC+%28Learning+and+Teaching+Corpus,L2-corpora
200,https://ota.ox.ac.uk/headers/2495.xml,L2-corpora
200,http://ota.ox.ac.uk/headers/2506.xml,L2-corpora
200,https://ota.ox.ac.uk/headers/2506.xml,L2-corpora
200,http://metashare.csc.fi/repository/browse/english-as-a-foreign-language-corpus/f68943a8bee011e39008005056be118ec5be150e4c1a4c5fb7f3c6711db4cd42/,L2-corpora
200,http://catalog.elra.info/en-us/repository/browse/an-nahar-newspaper-text-corpus/7c789838a9de11e7a093ac9e1701ca02be2fe7e7547b48cdb26ab39738a4ee6c/,newspaper-corpora
200,http://hdl.handle.net/11022/0000-0000-6973-9,L2-corpora
200,https://spraakbanken.gu.se/eng/resource/tisus,L2-corpora
200,https://korp.csc.fi/?mode=swedish,L2-corpora
200,https://spraakbanken.gu.se/eng/resource/sw1203,L2-corpora
200,http://clarino.uib.no/korpuskel/corpus-list?collection=ASK,L2-corpora
200,https://hdl.handle.net/11403/sldr000015/v2,L2-corpora
200,http://hdl.handle.net/11403/sldr000731/v2,L2-corpora
200,https://korp.csc.fi/,L2-corpora
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-23E4-7,parallel-corpora
200,http://hdl.handle.net/11495/DA23-DEB6-9EE5-2,L2-corpora
200,http://ota.ox.ac.uk/headers/2457.xml,L2-corpora
200,https://ota.ox.ac.uk/headers/2457.xml,L2-corpora
200,http://metashare.csc.fi/repository/browse/studentsvenska-79-80-corpus/bf7d3612fccc11e18b49005056be118ee2be3cca7d544d17aba34adc442be4f5/,L2-corpora
200,http://hdl.handle.net/11372/LRT-859,L2-corpora
200,https://www.i6doc.com/en/collections/cdicle/,L2-corpora
200,https://catalog.ldc.upenn.edu/LDC2014T06,L2-corpora
200,http://clarino.uib.no/korpuskel/landing-page?identifier=coryl&view=short,L2-corpora
200,http://catalog.elra.info/en-us/repository/browse/isle-speech-corpus/16ab6156a9da11e7a093ac9e1701ca025183819723c049a49ecb32d1517a9e05/,L2-corpora
200,http://ota.ox.ac.uk/headers/2539.xml,L2-corpora
200,http://hdl.handle.net/11495/D985-A882-BCB3-4,L2-corpora
200,https://ota.ox.ac.uk/headers/2539.xml,L2-corpora
200,http://www.lrec-conf.org/proceedings/lrec2012/summaries/429.html,manually-annotated-corpora
200,http://hdl.handle.net/11234/1-162,L2-corpora
200,http://www.lrec-conf.org/proceedings/lrec2018/pdf/851.pdf,manually-annotated-corpora
200,http://metashare.csc.fi/repository/browse/testipiste-corpus/7d58bdeaed1f11e6a77a005056be118e05bb295b3de846b59273a51b9b157139/,L2-corpora
200,http://aclweb.org/anthology/W18-6020,manually-annotated-corpora
200,http://www.lrec-conf.org/proceedings/lrec2012/pdf/440_Paper.pdf,manually-annotated-corpora
200,https://ling.w.uib.no/files/2013/02/lcrec2012at-iness-paper-published.pdf,manually-annotated-corpora
200,https://halshs.archives-ouvertes.fr/halshs-01122079/document,manually-annotated-corpora
200,http://nl.ijs.si/janes/wp-content/uploads/2016/09/CMC-2016_Rei_et_al_Multilingual-Social-Media-Linguistic-Corpus.pdf,manually-annotated-corpora
200,http://pars.ie/publications/papers/pre-prints/lrec2016_acl_rd_tec2.pdf,manually-annotated-corpora
200,http://www.lrec-conf.org/proceedings/lrec2014/pdf/530_Paper.pdf,manually-annotated-corpora
200,http://nlp.ipipan.waw.pl/~adamp/Papers/2009-palc-anotatornia/paper.pdf,manually-annotated-corpora
200,http://ceur-ws.org/Vol-1885/181.pdf,manually-annotated-corpora
200,http://nlp.ipipan.waw.pl/Bib/ogro:kop:14:lrec.pdf,manually-annotated-corpora
200,http://tlt13.sfs.uni-tuebingen.de/tlt13-proceedings.pdf,manually-annotated-corpora
200,http://slovenscina2.0.trojina.si/arhiv/2016/2/Slo2.0_2016_2_08.pdf,manually-annotated-corpora
200,https://catalog.elra.info/en-us/repository/browse/isle-speech-corpus/16ab6156a9da11e7a093ac9e1701ca025183819723c049a49ecb32d1517a9e05/,L2-corpora
200,http://metashare.csc.fi/repository/browse/international-corpus-of-learner-finnish-iclfi/632aa08efccc11e18b49005056be118e2d2ce40d2a224c85b4602c9d1337b876/,L2-corpora
200,http://www.sdjt.si/wp/wp-content/uploads/2018/09/JTDH-2018_Holozan_Zbirka-primerov-rabe-vejice-Vejica-1-3.pdf,manually-annotated-corpora
200,http://aclweb.org/anthology/L18-1713,manually-annotated-corpora
200,http://www.mt-archive.info/LREC-2012-Hajic.pdf,manually-annotated-corpora
200,http://ufal.mff.cuni.cz/padt/PADT_1.0/docs/papers/2004-nemlar-padt.pdf,manually-annotated-corpora
200,http://www.lrec-conf.org/proceedings/lrec2010/summaries/139.html,manually-annotated-corpora
200,http://www.sdjt.si/wp/wp-content/uploads/2018/09/JTDH-2018_Batanovic-et-al_SETimesSR-A-Reference-Training-Corpus-of-Serbian.pdf,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_tr_a,manually-annotated-corpora
200,http://aclweb.org/anthology//W/W09/W09-3538.pdf,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_sv_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_sl_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_ro_a,manually-annotated-corpora
200,http://www.aclweb.org/anthology/W13-1609,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_pt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_pl_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_mt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_it_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_hu_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_fr_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_fa_a,manually-annotated-corpora
200,http://metashare.csc.fi/repository/browse/the-exam-essays-subcorpus-of-the-advanced-finnish-learners-corpus/31cb235e020b11e6a120005056be118efa06204d088e4bbdb52bf0201ac9d054/,L2-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_es_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_el_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_de_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=parseme_cs_a,manually-annotated-corpora
200,https://doi.org/10.1371/journal.pone.0155036,manually-annotated-corpora
200,http://www.slovenscina.eu/korpusi/lektor,manually-annotated-corpora
200,http://nl.ijs.si/isjt06/proc/26_Stritar.pdf,manually-annotated-corpora
200,http://www.slovenscina.eu/korpusi/solar,manually-annotated-corpora
200,http://hdl.handle.net/11356/1199,manually-annotated-corpora
200,http://hdl.handle.net/11372/LRT-2842,manually-annotated-corpora
200,http://www.uni-stuttgart.de/lingrom/stein/downloads/stein2013_lsrl43.pdf,historical-corpora
200,http://hdl.handle.net/11356/1198,manually-annotated-corpora
200,http://metashare.csc.fi/repository/browse/the-advanced-finnish-learners-corpus/71773b0cfccc11e18b49005056be118e1f3feb493f7b4b999c7b1649ab466ca4/,L2-corpora
200,http://zil.ipipan.waw.pl/PolishSummariesCorpus,manually-annotated-corpora
200,http://hdl.handle.net/11356/1088,manually-annotated-corpora
200,http://hdl.handle.net/11356/1185,manually-annotated-corpora
200,http://ota.ox.ac.uk/desc/2540,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=aclrd20_en_a,manually-annotated-corpora
200,https://doi.org/10.1515/jbgsg-2014-0011,historical-corpora
200,http://hdl.handle.net/11321/305,manually-annotated-corpora
200,http://hdl.handle.net/11372/LRT-1661,manually-annotated-corpora
200,http://www.jbe-platform.com/content/books/9789027269577,historical-corpora
200,http://metashare.csc.fi/repository/browse/the-hanken-corpus-of-academic-writing/cecb1acc62cf11e688f6005056be118e59a29510d11e4d7a8eafc0f8b9cc6924/,L2-corpora
200,http://ucrel.lancs.ac.uk/samuels/papers/SAMUELS_ICAME36_Software_Demo_Handout.pdf,historical-corpora
200,http://corpora.dslo.unibo.it/People/Tamburini/Pubs/CICL2011.pdf,historical-corpora
200,http://vakk.ut.ee/avaleht/Kingisepp-jt-KK-4-2004.pdf,historical-corpora
200,http://fedora.clarin-d.uni-saarland.de/oldbailey/downloads/OBC_2.0_Manual%202016-07-13.pdf,historical-corpora
200,http://hdl.handle.net/20.500.12115/31,manually-annotated-corpora
200,http://www.lrec-conf.org/proceedings/lrec2012/summaries/445.html,historical-corpora
200,http://www.deutschestextarchiv.de/files/Haaf_Thomas_FAHNEN.pdf,historical-corpora
404,https://www.linguistics.rub.de/bla/019-klein-dipper2016.pdf,historical-corpora
200,https://www.clarin.eu/event/2016/clarin-plus-workshop-working-digital-collections-newspapers,historical-corpora
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-2458-5,parallel-corpora
200,http://stnt.ijp.pan.pl/idxlac/index,historical-corpora
200,http://stnt.ijp.pan.pl/,historical-corpora
200,http://videolectures.net/clarinplusworkshop2016_leuven/,historical-corpora
200,http://scriptores.pl/efontes/,historical-corpora
404,http://scriptores.pl/efontes/corpus/zrealizowane/,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=facebook_cs_m,manually-annotated-corpora
404,http://korba.nlp.ipipan.waw.pl/query_corpus/,historical-corpora
200,https://spxvi.edu.pl/korpus/probka/szukaj,historical-corpora
200,http://hdl.handle.net/11356/1110,manually-annotated-corpora
200,http://doi.org/10.15155/1-00-0000-0000-0000-00081L,manually-annotated-corpora
200,https://spxvi.edu.pl/korpus/,historical-corpora
200,https://ijp.pan.pl/publikacje-elektroniczne/korpus-tekstow-staropolskich,historical-corpora
200,http://hdl.handle.net/11509/124,manually-annotated-corpora
200,http://hdl.handle.net/11234/1-1507,manually-annotated-corpora
200,http://www.tycho.iel.unicamp.br/~tycho/corpus/en/index.html,historical-corpora
200,http://hdl.handle.net/11858/00-097C-0000-0022-FE82-7,manually-annotated-corpora
200,http://www.tycho.iel.unicamp.br/~tycho/corpus/texts/csquery/en/csquery.html,historical-corpora
200,http://hdl.grnet.gr/11500/UOA-0000-0000-2575-3,parallel-corpora
200,https://szukajwslownikach.uw.edu.pl/IMPACT_GT_1/,historical-corpora
200,http://cipm.fcsh.unl.pt/login.jsp,historical-corpora
200,http://cipm.fcsh.unl.pt/,historical-corpora
200,http://www.tycho.iel.unicamp.br/,historical-corpora
200,http://corpora.dslo.unibo.it/TCORIS/,historical-corpora
200,http://corpora.dslo.unibo.it/coris_ita.html,historical-corpora
200,http://www.corpusmidia.unito.it/,historical-corpora
200,http://oldhungariancorpus.nytud.hu/en-codices.html,historical-corpora
200,http://oldhungariancorpus.nytud.hu/en-search.html,historical-corpora
200,http://oldhungariancorpus.nytud.hu/en-descr.html,historical-corpora
200,http://www.ovi.cnr.it/index.php/it/il-corpus-testuale,historical-corpora
200,http://gattoweb.ovi.cnr.it/(S(ochcjgv2lxxrtzzxhushjaa2))/CatForm01.aspx,historical-corpora
200,http://doi.org/10.15155/1-00-0000-0000-0000-0016AL,manually-annotated-corpora
200,http://tmk.nytud.hu/3/,historical-corpora
200,https://quod.lib.umich.edu/e/evans/,historical-corpora
200,http://tmk.nytud.hu/about.php,historical-corpora
200,https://quod.lib.umich.edu/e/eebogroup/,historical-corpora
200,https://quod.lib.umich.edu/e/ecco/,historical-corpora
200,http://www.textcreationpartnership.org/tcp-evans/,historical-corpora
200,http://www.textcreationpartnership.org/tcp-eebo/,historical-corpora
200,http://www.f19.uw.edu.pl/pliki-do-pobrania/,historical-corpora
200,http://www.textcreationpartnership.org/tcp-ecco/,historical-corpora
200,http://hdl.handle.net/11356/1202,manually-annotated-corpora
200,http://wiki.korpus.cz/doku.php/en:cnk:diakorp,historical-corpora
200,http://www.f19.uw.edu.pl/,historical-corpora
200,https://spraakbanken.gu.se/korp/?mode=all_hist,historical-corpora
200,http://hdl.handle.net/11356/1054,manually-annotated-corpora
200,https://www.korpus.cz/,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-201801191,historical-corpora
200,http://hdl.handle.net/11321/543,manually-annotated-corpora
200,http://kirjearkisto.siff.fi/Sinebrychoff/tabid/55/Default.aspx,historical-corpora
200,http://hdl.handle.net/11321/270,manually-annotated-corpora
200,http://www.projects.alc.manchester.ac.uk/archer/,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-201801192,historical-corpora
200,http://hdl.handle.net/11022/0000-0000-9B1E-1,historical-corpora
200,http://purl.ox.ac.uk/ota/2518,historical-corpora
200,http://purl.ox.ac.uk/ota/2462,historical-corpora
200,http://purl.ox.ac.uk/ota/2488,historical-corpora
200,http://purl.ox.ac.uk/ota/1398,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-201405276,historical-corpora
200,http://hdl.handle.net/11022/0000-0000-9D16-7,historical-corpora
200,http://people.ds.cam.ac.uk/dwew2/hcwl/texts.htm,historical-corpora
200,http://people.ds.cam.ac.uk/dwew2/hcwl/t/webconc/framconc.htm,historical-corpora
200,http://hdl.handle.net/11234/1-1952,historical-corpora
200,http://hdl.handle.net/11372/LRT-883,historical-corpora
200,http://hdl.handle.net/11858/00-097C-0000-0023-1B04-C,manually-annotated-corpora
200,http://urn.fi/urn:nbn:fi:lb-2018051701,historical-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudvi_vtb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_vi_vtb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudur_udtb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ur_udtb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudtr_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_tr_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudtr_imst23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_tr_imst_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudth_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_th_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudta_ttb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ta_ttb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudswl_sslc23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_swl_sslc_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsv_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sv_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsv_lines23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sv_lines_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsv_talbanken23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sv_talbanken_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudes_pud23,manually-annotated-corpora
200,https://www.clarin.si/kontext/first_form?corpname=goo300k,historical-corpora
200,https://www.clarin.si/kontext/first_form?corpname=imp,historical-corpora
200,http://hdl.grnet.gr/11500/ATHENA-0000-0000-2453-A,parallel-corpora
200,http://purl.ox.ac.uk/ota/2081,historical-corpora
200,http://hdl.handle.net/11356/1025,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-201405274,historical-corpora
200,http://purl.ox.ac.uk/ota/1713,historical-corpora
200,http://clarino.uib.no/menota/catalogue?session-id=245056631975155,historical-corpora
200,http://purl.ox.ac.uk/ota/2482,historical-corpora
200,http://clarino.uib.no/menota/concordance?session-id=245049575860250,historical-corpora
200,http://clarino.uib.no/menota/page,historical-corpora
200,http://hdl.handle.net/11356/1031,historical-corpora
200,http://hdl.handle.net/11321/260,historical-corpora
200,http://annis.corpora.uni-hamburg.de:8080/gui/,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-201407303,historical-corpora
200,http://annis.corpora.uni-hamburg.de:8080/gui/sfb632,historical-corpora
200,http://hdl.grnet.gr/11500/AUTH-0000-0000-24DF-D,parallel-corpora
200,http://deutschestextarchiv.de/rem/,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-2014052712,historical-corpora
200,https://vlo.clarin.eu/record?1&docId=http_58__47__47_hdl.handle.net_47_10932_47_00-01B8-AE41-41A4-DC01-5&q=mannheimer+corpus&index=2&count=37,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_es_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudes_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_es_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudes_ancora23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_es_ancora_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsl_ssj23,manually-annotated-corpora
